Year,NOC,Sex,Total,Gold,Silver,Bronze,No medal
2012,MAR,M,0,0,0,0,0
2012,MDA,M,0,0,0,0,0
2012,MEX,F,0,0,0,0,0
2012,MEX,M,0,0,0,0,0
2012,MGL,F,0,0,0,0,0
2012,MGL,M,2,0,1,1,0
2012,MLI,M,0,0,0,0,0
2012,MNE,M,0,0,0,0,0
2012,MON,M,0,0,0,0,0
2012,MOZ,M,0,0,0,0,0
2012,MRI,F,0,0,0,0,0
2012,MYA,F,0,0,0,0,0
2012,NED,F,1,0,0,1,0
2012,NED,M,1,0,0,1,0
2012,NIG,M,0,0,0,0,0
2012,NRU,M,0,0,0,0,0
2012,NZL,F,0,0,0,0,0
2012,PAN,M,0,0,0,0,0
2012,PAR,M,0,0,0,0,0
2012,PER,M,0,0,0,0,0
2012,PHI,M,0,0,0,0,0
2012,PLE,M,0,0,0,0,0
2012,PLW,F,0,0,0,0,0
2012,PNG,M,0,0,0,0,0
2012,POL,F,0,0,0,0,0
2012,POL,M,0,0,0,0,0
2012,POR,F,0,0,0,0,0
2012,POR,M,0,0,0,0,0
2012,PRK,F,1,1,0,0,0
2012,PUR,F,0,0,0,0,0
2012,ROU,F,2,0,2,0,0
2012,ROU,M,0,0,0,0,0
2012,RSA,M,0,0,0,0,0
2012,RUS,F,0,0,0,0,0
2012,RUS,M,5,3,1,1,0
2012,RWA,M,0,0,0,0,0
2012,SAM,M,0,0,0,0,0
2012,SEN,F,0,0,0,0,0
2012,SEY,M,0,0,0,0,0
2012,SLO,F,1,1,0,0,0
2012,SLO,M,0,0,0,0,0
2012,SOL,M,0,0,0,0,0
2012,SRB,M,0,0,0,0,0
2012,SUI,F,0,0,0,0,0
2012,SUI,M,0,0,0,0,0
2012,SVK,M,0,0,0,0,0
2012,SWE,M,0,0,0,0,0
2012,THA,M,0,0,0,0,0
2012,TJK,M,0,0,0,0,0
2012,TKM,F,0,0,0,0,0
2012,TOG,M,0,0,0,0,0
2012,TPE,M,0,0,0,0,0
2012,TUN,F,0,0,0,0,0
2012,TUN,M,0,0,0,0,0
2012,TUR,F,0,0,0,0,0
2012,TUR,M,0,0,0,0,0
2012,UAE,M,0,0,0,0,0
2012,UKR,F,0,0,0,0,0
2012,UKR,M,0,0,0,0,0
2012,URU,M,0,0,0,0,0
2012,USA,F,2,1,0,1,0
2012,USA,M,0,0,0,0,0
2012,UZB,M,1,0,0,1,0
2012,VAN,M,0,0,0,0,0
2012,VEN,F,0,0,0,0,0
2012,VEN,M,0,0,0,0,0
2012,VIE,F,0,0,0,0,0
2012,YEM,M,0,0,0,0,0
2012,ZAM,M,0,0,0,0,0
2016,AFG,M,0,0,0,0,0
2016,ALG,F,0,0,0,0,0
2016,ALG,M,0,0,0,0,0
2016,AND,F,0,0,0,0,0
2016,ANG,F,0,0,0,0,0
2016,ARG,F,1,1,0,0,0
2016,ARG,M,0,0,0,0,0
2016,ARM,M,0,0,0,0,0
2016,ARU,M,0,0,0,0,0
2016,ASA,M,0,0,0,0,0
2016,AUS,F,0,0,0,0,0
2016,AUS,M,0,0,0,0,0
2016,AUT,F,0,0,0,0,0
2016,AUT,M,0,0,0,0,0
2016,AZE,M,2,0,2,0,0
2016,BDI,F,0,0,0,0,0
2016,BEL,F,0,0,0,0,0
2016,BEL,M,1,0,0,1,0
2016,BEN,M,0,0,0,0,0
2016,BIH,F,0,0,0,0,0
2016,BIZ,M,0,0,0,0,0
2016,BLR,F,0,0,0,0,0
2016,BLR,M,0,0,0,0,0
2016,BOL,M,0,0,0,0,0
2016,BOT,M,0,0,0,0,0
2016,BRA,F,2,1,0,1,0
2016,BRA,M,1,0,0,1,0
2016,BUL,M,0,0,0,0,0
2016,BUR,M,0,0,0,0,0
2016,CAN,F,0,0,0,0,0
2016,CAN,M,0,0,0,0,0
2016,CGO,M,0,0,0,0,0
2016,CHI,M,0,0,0,0,0
2016,CHN,F,1,0,0,1,0
2016,CHN,M,1,0,0,1,0
2016,CIV,F,0,0,0,0,0
2016,CMR,F,0,0,0,0,0
2016,COD,M,0,0,0,0,0
2016,COL,F,1,0,1,0,0
2016,CRC,M,0,0,0,0,0
2016,CRO,F,0,0,0,0,0
2016,CUB,F,1,0,1,0,0
2016,CUB,M,0,0,0,0,0
2016,CZE,M,1,1,0,0,0
2016,DJI,M,0,0,0,0,0
2016,DOM,M,0,0,0,0,0
2016,ECU,F,0,0,0,0,0
2016,ECU,M,0,0,0,0,0
2016,EGY,M,0,0,0,0,0
2016,ESA,M,0,0,0,0,0
2016,ESP,F,0,0,0,0,0
2016,ESP,M,0,0,0,0,0
2016,EST,M,0,0,0,0,0
2016,FIJ,M,0,0,0,0,0
2016,FIN,M,0,0,0,0,0
2016,FRA,F,3,1,2,0,0
2016,FRA,M,2,1,0,1,0
2016,GAB,F,0,0,0,0,0
2016,GAB,M,0,0,0,0,0
2016,GAM,M,0,0,0,0,0
2016,GBR,F,1,0,0,1,0
2016,GBR,M,0,0,0,0,0
2016,GBS,F,0,0,0,0,0
2016,GEO,F,0,0,0,0,0
2016,GEO,M,2,0,1,1,0
2016,GER,F,1,0,0,1,0
2016,GER,M,0,0,0,0,0
2016,GHA,F,0,0,0,0,0
2016,GRE,M,0,0,0,0,0
2016,GUA,M,0,0,0,0,0
2016,GUI,F,0,0,0,0,0
2016,HAI,M,0,0,0,0,0
2016,HON,M,0,0,0,0,0
2016,HUN,F,0,0,0,0,0
2016,HUN,M,0,0,0,0,0
2016,IND,M,0,0,0,0,0
2016,IRI,M,0,0,0,0,0
2016,IRQ,M,0,0,0,0,0
2016,ISL,M,0,0,0,0,0
2016,ISR,F,1,0,0,1,0
2016,ISR,M,1,0,0,1,0
2016,ITA,F,1,0,1,0,0
2016,ITA,M,1,1,0,0,0
2016,JOR,M,0,0,0,0,0
2016,JPN,F,5,1,0,4,0
2016,JPN,M,7,2,1,4,0
2016,KAZ,F,1,0,0,1,0
2016,KAZ,M,1,0,1,0,0
2016,KEN,M,0,0,0,0,0
2016,KGZ,M,0,0,0,0,0
2016,KOR,F,1,0,1,0,0
2016,KOR,M,2,0,1,1,0
2016,KOS,F,1,1,0,0,0
2016,KSA,M,0,0,0,0,0
2016,LAO,M,0,0,0,0,0
2016,LAT,M,0,0,0,0,0
2016,LBA,M,0,0,0,0,0
2016,LIB,M,0,0,0,0,0
2016,LTU,F,0,0,0,0,0
2016,MAD,F,0,0,0,0,0
2016,MAR,F,0,0,0,0,0
2016,MAR,M,0,0,0,0,0
2016,MDA,M,0,0,0,0,0
2016,MEX,F,0,0,0,0,0
2016,MGL,F,1,0,1,0,0
2016,MGL,M,0,0,0,0,0
2016,MKD,F,0,0,0,0,0
2016,MLI,M,0,0,0,0,0
2016,MNE,M,0,0,0,0,0
2016,MON,M,0,0,0,0,0
2016,MOZ,M,0,0,0,0,0
2016,MRI,F,0,0,0,0,0
2016,MYA,M,0,0,0,0,0
2016,NED,F,1,0,0,1,0
2016,NED,M,0,0,0,0,0
2016,NEP,F,0,0,0,0,0
2016,NIG,M,0,0,0,0,0
2016,NRU,M,0,0,0,0,0
2016,NZL,F,0,0,0,0,0
2016,PAK,M,0,0,0,0,0
2016,PER,M,0,0,0,0,0
2016,PHI,M,0,0,0,0,0
2016,PLE,M,0,0,0,0,0
2016,PNG,M,0,0,0,0,0
2016,POL,F,0,0,0,0,0
2016,POL,M,0,0,0,0,0
2016,POR,F,1,0,0,1,0
2016,POR,M,0,0,0,0,0
2016,PRK,F,0,0,0,0,0
2016,PRK,M,0,0,0,0,0
2016,PUR,F,0,0,0,0,0
2016,QAT,M,0,0,0,0,0
2016,ROT,F,0,0,0,0,0
2016,ROT,M,0,0,0,0,0
2016,ROU,F,0,0,0,0,0
2016,ROU,M,0,0,0,0,0
2016,RSA,M,0,0,0,0,0
2016,RUS,F,1,0,0,1,0
2016,RUS,M,2,2,0,0,0
2016,SAM,M,0,0,0,0,0
2016,SEN,F,0,0,0,0,0
2016,SEY,M,0,0,0,0,0
2016,SLO,F,2,1,0,1,0
2016,SLO,M,0,0,0,0,0
2016,SRB,M,0,0,0,0,0
2016,SRI,M,0,0,0,0,0
2016,SUD,M,0,0,0,0,0
2016,SUI,F,0,0,0,0,0
2016,SUI,M,0,0,0,0,0
2016,SUR,M,0,0,0,0,0
2016,SWE,F,0,0,0,0,0
2016,SWE,M,0,0,0,0,0
2016,SYR,M,0,0,0,0,0
2016,TAN,M,0,0,0,0,0
2016,THA,M,0,0,0,0,0
2016,TJK,M,0,0,0,0,0
2016,TKM,F,0,0,0,0,0
2016,TPE,F,0,0,0,0,0
2016,TPE,M,0,0,0,0,0
2016,TTO,M,0,0,0,0,0
2016,TUN,F,0,0,0,0,0
2016,TUN,M,0,0,0,0,0
2016,TUR,F,0,0,0,0,0
2016,TUR,M,0,0,0,0,0
2016,UAE,M,1,0,0,1,0
2016,UKR,F,0,0,0,0,0
2016,UKR,M,0,0,0,0,0
2016,URU,M,0,0,0,0,0
2016,USA,F,1,1,0,0,0
2016,USA,M,1,0,1,0,0
2016,UZB,F,0,0,0,0,0
2016,UZB,M,2,0,0,2,0
2016,VAN,M,0,0,0,0,0
2016,VEN,F,0,0,0,0,0
2016,VIE,F,0,0,0,0,0
2016,YEM,M,0,0,0,0,0
2016,ZAM,M,0,0,0,0,0
2020,ALB,M,0,0,0,0,0
2020,ALG,F,0,0,0,0,0
2020,ALG,M,0,0,0,0,0
2020,ANG,F,0,0,0,0,0
2020,ARG,F,0,0,0,0,0
2020,ARG,M,0,0,0,0,0
2020,ARM,M,0,0,0,0,0
2020,AUS,F,0,0,0,0,0
2020,AUS,M,0,0,0,0,0
2020,AUT,F,1,0,1,0,0
2020,AUT,M,1,0,0,1,0
2020,AZE,F,1,0,0,1,0
2020,AZE,M,0,0,0,0,0
2020,BEL,F,0,0,0,0,0
2020,BEL,M,1,0,0,1,0
2020,BEN,M,0,0,0,0,0
2020,BHU,M,0,0,0,0,0
2020,BIH,F,0,0,0,0,0
2020,BLR,F,0,0,0,0,0
2020,BLR,M,0,0,0,0,0
2020,BRA,F,1,0,0,1,0
2020,BRA,M,1,0,0,1,0
2020,BUL,F,0,0,0,0,0
2020,BUL,M,0,0,0,0,0
2020,BUR,M,0,0,0,0,0
2020,CAN,F,2,0,0,2,0
2020,CAN,M,0,0,0,0,0
2020,CHA,F,0,0,0,0,0
2020,CHI,F,0,0,0,0,0
2020,CHN,F,0,0,0,0,0
2020,CIV,F,0,0,0,0,0
2020,CMR,F,0,0,0,0,0
2020,COD,F,0,0,0,0,0
2020,COL,F,0,0,0,0,0
2020,COM,M,0,0,0,0,0
2020,CPV,F,0,0,0,0,0
2020,CRC,M,0,0,0,0,0
2020,CRO,F,0,0,0,0,0
2020,CUB,F,1,0,1,0,0
2020,CUB,M,0,0,0,0,0
2020,CZE,M,1,1,0,0,0
2020,DEN,F,0,0,0,0,0
2020,DJI,M,0,0,0,0,0
2020,DOM,M,0,0,0,0,0
2020,ECU,F,0,0,0,0,0
2020,ECU,M,0,0,0,0,0
2020,EGY,M,0,0,0,0,0
2020,EOR,F,0,0,0,0,0
2020,EOR,M,0,0,0,0,0
2020,ESP,F,0,0,0,0,0
2020,ESP,M,0,0,0,0,0
2020,EST,M,0,0,0,0,0
2020,FIJ,M,0,0,0,0,0
2020,FRA,F,11,7,3,1,0
2020,FRA,M,7,5,0,2,0
2020,GAB,F,0,0,0,0,0
2020,GAM,M,0,0,0,0,0
2020,GBR,F,1,0,0,1,0
2020,GBR,M,0,0,0,0,0
2020,GBS,F,0,0,0,0,0
2020,GEO,F,0,0,0,0,0
2020,GEO,M,4,1,3,0,0
2020,GER,F,7,0,0,7,0
2020,GER,M,7,0,1,6,0
2020,GHA,M,0,0,0,0,0
2020,GRE,F,0,0,0,0,0
2020,GRE,M,0,0,0,0,0
2020,GUA,M,0,0,0,0,0
2020,GUI,M,0,0,0,0,0
2020,GUM,M,0,0,0,0,0
2020,HAI,F,0,0,0,0,0
2020,HON,F,0,0,0,0,0
2020,HUN,F,0,0,0,0,0
2020,HUN,M,1,0,0,1,0
2020,IND,F,0,0,0,0,0
2020,IRL,F,0,0,0,0,0
2020,IRL,M,0,0,0,0,0
2020,ISR,F,5,0,0,5,0
2020,ISR,M,6,0,0,6,0
2020,ITA,F,2,0,0,2,0
2020,ITA,M,0,0,0,0,0
2020,JAM,F,0,0,0,0,0
2020,JOR,M,0,0,0,0,0
2020,JPN,F,12,4,7,1,0
2020,JPN,M,11,5,6,0,0
2020,KAZ,F,0,0,0,0,0
2020,KAZ,M,1,0,0,1,0
2020,KGZ,M,0,0,0,0,0
2020,KIR,F,0,0,0,0,0
2020,KOR,F,0,0,0,0,0
2020,KOR,M,3,0,1,2,0
2020,KOS,F,2,2,0,0,0
2020,KOS,M,0,0,0,0,0
2020,KSA,F,0,0,0,0,0
2020,KSA,M,0,0,0,0,0
2020,LAO,M,0,0,0,0,0
2020,LAT,M,0,0,0,0,0
2020,LBA,M,0,0,0,0,0
2020,LBN,M,0,0,0,0,0
2020,LIE,M,0,0,0,0,0
2020,LTU,F,0,0,0,0,0
2020,MAD,F,0,0,0,0,0
2020,MAR,F,0,0,0,0,0
2020,MAW,F,0,0,0,0,0
2020,MDA,M,0,0,0,0,0
2020,MEX,F,0,0,0,0,0
2020,MGL,F,1,0,0,1,0
2020,MGL,M,2,0,1,1,0
2020,MKD,F,0,0,0,0,0
2020,MNE,F,0,0,0,0,0
2020,MON,M,0,0,0,0,0
2020,MOZ,M,0,0,0,0,0
2020,MRI,M,0,0,0,0,0
2020,NCA,F,0,0,0,0,0
2020,NED,F,1,0,0,1,0
2020,NED,M,0,0,0,0,0
2020,NEP,F,0,0,0,0,0
2020,NIG,M,0,0,0,0,0
2020,PAK,M,0,0,0,0,0
2020,PAN,F,0,0,0,0,0
2020,PER,M,0,0,0,0,0
2020,PHI,F,0,0,0,0,0
2020,PLE,M,0,0,0,0,0
2020,POL,F,0,0,0,0,0
2020,POL,M,0,0,0,0,0
2020,POR,F,0,0,0,0,0
2020,POR,M,1,0,0,1,0
2020,PUR,F,0,0,0,0,0
2020,PUR,M,0,0,0,0,0
2020,QAT,M,0,0,0,0,0
2020,ROC,F,1,0,0,1,0
2020,ROC,M,2,0,0,2,0
2020,ROU,F,0,0,0,0,0
2020,ROU,M,0,0,0,0,0
2020,RSA,F,0,0,0,0,0
2020,SAM,M,0,0,0,0,0
2020,SEN,M,0,0,0,0,0
2020,SEY,M,0,0,0,0,0
2020,SLE,M,0,0,0,0,0
2020,SLO,F,1,0,1,0,0
2020,SLO,M,0,0,0,0,0
2020,SMR,M,0,0,0,0,0
2020,SRB,F,0,0,0,0,0
2020,SRB,M,0,0,0,0,0
2020,SRI,M,0,0,0,0,0
2020,SUD,M,0,0,0,0,0
2020,SUI,F,0,0,0,0,0
2020,SUI,M,0,0,0,0,0
2020,SWE,F,0,0,0,0,0
2020,SWE,M,0,0,0,0,0
2020,THA,F,0,0,0,0,0
2020,TJK,M,0,0,0,0,0
2020,TKM,F,0,0,0,0,0
2020,TPE,F,0,0,0,0,0
2020,TPE,M,1,0,1,0,0
2020,TTO,F,0,0,0,0,0
2020,TUN,F,0,0,0,0,0
2020,TUR,F,0,0,0,0,0
2020,TUR,M,0,0,0,0,0
2020,UAE,M,0,0,0,0,0
2020,UKR,F,1,0,0,1,0
2020,UKR,M,0,0,0,0,0
2020,URU,M,0,0,0,0,0
2020,USA,F,0,0,0,0,0
2020,USA,M,0,0,0,0,0
2020,UZB,F,0,0,0,0,0
2020,UZB,M,1,0,0,1,0
2020,VAN,M,0,0,0,0,0
2020,VEN,F,0,0,0,0,0
2020,VIE,F,0,0,0,0,0
2020,YEM,M,0,0,0,0,0
2020,ZAM,M,0,0,0,0,0
2024,AFG,M,0,0,0,0,0
2024,ALG,F,0,0,0,0,0
2024,ALG,M,0,0,0,0,0
2024,ANG,M,0,0,0,0,0
2024,ARG,F,0,0,0,0,0
2024,AUS,F,0,0,0,0,0
2024,AUS,M,0,0,0,0,0
2024,AUT,F,1,0,0,1,0
2024,AUT,M,0,0,0,0,0
2024,AZE,F,0,0,0,0,0
2024,AZE,M,2,2,0,0,0
2024,BDI,F,0,0,0,0,0
2024,BEL,F,1,0,0,1,0
2024,BEL,M,0,0,0,0,0
2024,BEN,M,0,0,0,0,0
2024,BIH,F,0,0,0,0,0
2024,BRA,F,6,1,0,5,0
2024,BRA,M,7,0,1,6,0
2024,BRN,M,0,0,0,0,0
2024,BUL,M,0,0,0,0,0
2024,BUR,M,0,0,0,0,0
2024,CAF,F,0,0,0,0,0
2024,CAN,F,1,1,0,0,0
2024,CAN,M,0,0,0,0,0
2024,CHA,F,0,0,0,0,0
2024,CHI,F,0,0,0,0,0
2024,CHI,M,0,0,0,0,0
2024,CHN,F,1,0,0,1,0
2024,CIV,F,0,0,0,0,0
2024,CMR,F,0,0,0,0,0
2024,COD,M,0,0,0,0,0
2024,COL,F,0,0,0,0,0
2024,CPV,F,0,0,0,0,0
2024,CRC,M,0,0,0,0,0
2024,CRO,F,1,1,0,0,0
2024,CRO,M,0,0,0,0,0
2024,CUB,F,0,0,0,0,0
2024,CUB,M,0,0,0,0,0
2024,CYP,F,0,0,0,0,0
2024,CZE,F,0,0,0,0,0
2024,CZE,M,0,0,0,0,0
2024,DEN,F,0,0,0,0,0
2024,DJI,M,0,0,0,0,0
2024,DOM,F,0,0,0,0,0
2024,DOM,M,0,0,0,0,0
2024,ECU,F,0,0,0,0,0
2024,EGY,M,0,0,0,0,0
2024,EOR,F,0,0,0,0,0
2024,EOR,M,0,0,0,0,0
2024,ESA,M,0,0,0,0,0
2024,ESP,F,0,0,0,0,0
2024,ESP,M,1,0,0,1,0
2024,EST,M,0,0,0,0,0
2024,FIJ,M,0,0,0,0,0
2024,FIN,M,0,0,0,0,0
2024,FRA,F,12,7,0,5,0
2024,FRA,M,11,8,2,1,0
2024,GAB,F,0,0,0,0,0
2024,GAM,M,0,0,0,0,0
2024,GBR,F,0,0,0,0,0
2024,GBS,M,0,0,0,0,0
2024,GEO,F,0,0,0,0,0
2024,GEO,M,3,1,2,0,0
2024,GER,F,1,0,1,0,0
2024,GER,M,0,0,0,0,0
2024,GRE,F,0,0,0,0,0
2024,GRE,M,1,0,0,1,0
2024,GUA,F,0,0,0,0,0
2024,GUI,F,0,0,0,0,0
2024,GUM,F,0,0,0,0,0
2024,HAI,M,0,0,0,0,0
2024,HKG,F,0,0,0,0,0
2024,HUN,F,0,0,0,0,0
2024,HUN,M,0,0,0,0,0
2024,INA,F,0,0,0,0,0
2024,IND,F,0,0,0,0,0
2024,IRQ,M,0,0,0,0,0
2024,ISR,F,2,0,2,0,0
2024,ISR,M,1,0,0,1,0
2024,ITA,F,1,1,0,0,0
2024,ITA,M,0,0,0,0,0
2024,JAM,M,0,0,0,0,0
2024,JPN,F,9,1,7,1,0
2024,JPN,M,12,2,8,2,0
2024,KAZ,F,0,0,0,0,0
2024,KAZ,M,2,1,0,1,0
2024,KEN,F,0,0,0,0,0
2024,KGZ,M,0,0,0,0,0
2024,KIR,F,0,0,0,0,0
2024,KOR,F,8,0,1,7,0
2024,KOR,M,7,0,1,6,0
2024,KOS,F,2,0,1,1,0
2024,KOS,M,0,0,0,0,0
2024,LBN,M,0,0,0,0,0
2024,MAD,F,0,0,0,0,0
2024,MAR,F,0,0,0,0,0
2024,MAR,M,0,0,0,0,0
2024,MDA,M,2,0,0,2,0
2024,MEX,F,1,0,1,0,0
2024,MGL,F,1,0,1,0,0
2024,MGL,M,0,0,0,0,0
2024,MKD,M,0,0,0,0,0
2024,MLT,F,0,0,0,0,0
2024,MON,M,0,0,0,0,0
2024,MOZ,F,0,0,0,0,0
2024,MRI,M,0,0,0,0,0
2024,NCA,F,0,0,0,0,0
2024,NED,F,0,0,0,0,0
2024,NED,M,0,0,0,0,0
2024,NEP,F,0,0,0,0,0
2024,NIG,M,0,0,0,0,0
2024,NZL,F,0,0,0,0,0
2024,PAN,F,0,0,0,0,0
2024,PAR,F,0,0,0,0,0
2024,PER,M,0,0,0,0,0
2024,PHI,F,0,0,0,0,0
2024,PLE,M,0,0,0,0,0
2024,POL,F,0,0,0,0,0
2024,POL,M,0,0,0,0,0
2024,POR,F,1,0,0,1,0
2024,POR,M,0,0,0,0,0
2024,PRK,F,0,0,0,0,0
2024,PUR,F,0,0,0,0,0
2024,PUR,M,0,0,0,0,0
2024,ROU,M,0,0,0,0,0
2024,RSA,F,0,0,0,0,0
2024,SAM,M,0,0,0,0,0
2024,SEN,M,0,0,0,0,0
2024,SLE,F,0,0,0,0,0
2024,SLO,F,1,1,0,0,0
2024,SLO,M,0,0,0,0,0
2024,SRB,F,0,0,0,0,0
2024,SRB,M,0,0,0,0,0
2024,STP,M,0,0,0,0,0
2024,SUI,F,0,0,0,0,0
2024,SUI,M,0,0,0,0,0
2024,SVK,M,0,0,0,0,0
2024,SWE,F,1,0,0,1,0
2024,SWE,M,0,0,0,0,0
2024,SYR,M,0,0,0,0,0
2024,TAN,M,0,0,0,0,0
2024,THA,M,0,0,0,0,0
2024,TJK,M,2,0,0,2,0
2024,TKM,F,0,0,0,0,0
2024,TKM,M,0,0,0,0,0
2024,TPE,F,0,0,0,0,0
2024,TPE,M,0,0,0,0,0
2024,TUN,F,0,0,0,0,0
2024,TUR,F,0,0,0,0,0
2024,TUR,M,0,0,0,0,0
2024,UAE,F,0,0,0,0,0
2024,UAE,M,0,0,0,0,0
2024,UKR,F,0,0,0,0,0
2024,UKR,M,0,0,0,0,0
2024,URU,M,0,0,0,0,0
2024,USA,F,0,0,0,0,0
2024,USA,M,0,0,0,0,0
2024,UZB,F,1,1,0,0,0
2024,UZB,M,2,0,0,2,0
2024,VAN,M,0,0,0,0,0
2024,VEN,F,0,0,0,0,0
2024,VIE,F,0,0,0,0,0
2024,YEM,M,0,0,0,0,0
2024,ZAM,M,0,0,0,0,0
2020,ALG,F,0,0,0,0,0
2020,AUS,M,0,0,0,0,0
2020,AUT,F,1,0,0,1,0
2020,AZE,F,1,0,1,0,0
2020,AZE,M,1,0,1,0,0
2020,BUL,F,1,1,0,0,0
2020,CAN,M,0,0,0,0,0
2020,CHN,F,2,0,1,1,0
2020,CRO,M,0,0,0,0,0
2020,EGY,F,2,1,0,1,0
2020,EGY,M,0,0,0,0,0
2020,EOR,M,0,0,0,0,0
2020,ESP,F,1,1,0,0,0
2020,ESP,M,1,0,1,0,0
2020,FRA,F,0,0,0,0,0
2020,FRA,M,1,1,0,0,0
2020,GEO,M,0,0,0,0,0
2020,GER,F,0,0,0,0,0
2020,GER,M,0,0,0,0,0
2020,HKG,F,1,0,0,1,0
2020,HUN,M,1,0,0,1,0
2020,IRI,F,0,0,0,0,0
2020,IRI,M,1,1,0,0,0
2020,ITA,F,1,0,0,1,0
2020,ITA,M,1,1,0,0,0
2020,JOR,M,1,0,0,1,0
2020,JPN,F,1,0,1,0,0
2020,JPN,M,2,1,0,1,0
2020,KAZ,F,1,0,0,1,0
2020,KAZ,M,1,0,0,1,0
2020,KOR,M,0,0,0,0,0
2020,KSA,M,1,0,1,0,0
2020,KUW,M,0,0,0,0,0
2020,LAT,M,0,0,0,0,0
2020,MAR,F,0,0,0,0,0
2020,MKD,F,0,0,0,0,0
2020,NZL,F,0,0,0,0,0
2020,PER,F,0,0,0,0,0
2020,SRB,F,1,1,0,0,0
2020,SUI,F,0,0,0,0,0
2020,TPE,F,1,0,0,1,0
2020,TPE,M,0,0,0,0,0
2020,TUR,F,1,0,0,1,0
2020,TUR,M,3,0,1,2,0
2020,UKR,F,1,0,1,0,0
2020,UKR,M,1,0,0,1,0
2020,USA,F,0,0,0,0,0
2020,USA,M,1,0,0,1,0
2020,VEN,F,0,0,0,0,0
2020,VEN,M,0,0,0,0,0
1904,CAN,M,24,12,0,12,0
1904,USA,M,12,0,12,0,0
1908,CAN,M,12,12,0,0,0
1908,GBR,M,12,0,12,0,0
1912,AUT,M,0,0,0,0,0
1912,DEN,M,0,0,0,0,0
1912,FRA,M,0,0,0,0,0
1912,GBR,M,0,0,0,0,0
1912,GER,M,0,0,0,0,0
1912,NED,M,0,0,0,0,0
1912,NOR,M,0,0,0,0,0
1912,RUS,M,0,0,0,0,0
1912,SWE,M,3,1,1,1,0
1912,USA,M,0,0,0,0,0
1920,DEN,M,0,0,0,0,0
1920,FIN,M,0,0,0,0,0
1920,FRA,M,0,0,0,0,0
1920,GBR,M,0,0,0,0,0
1920,ITA,M,0,0,0,0,0
1920,NOR,M,0,0,0,0,0
1920,SWE,M,3,1,1,1,0
1920,USA,M,0,0,0,0,0
1924,BEL,M,0,0,0,0,0
1924,DEN,M,0,0,0,0,0
1924,FIN,M,0,0,0,0,0
1924,FRA,M,0,0,0,0,0
1924,GBR,M,0,0,0,0,0
1924,ITA,M,0,0,0,0,0
1924,NED,M,0,0,0,0,0
1924,NOR,M,0,0,0,0,0
1924,SWE,M,3,1,1,1,0
1924,TCH,M,0,0,0,0,0
1924,USA,M,0,0,0,0,0
1928,BEL,M,0,0,0,0,0
1928,DEN,M,0,0,0,0,0
1928,FIN,M,0,0,0,0,0
1928,FRA,M,0,0,0,0,0
1928,GBR,M,0,0,0,0,0
1928,GER,M,1,0,0,1,0
1928,HUN,M,0,0,0,0,0
1928,ITA,M,0,0,0,0,0
1928,NED,M,0,0,0,0,0
1928,POL,M,0,0,0,0,0
1928,POR,M,0,0,0,0,0
1928,SWE,M,2,1,1,0,0
1928,TCH,M,0,0,0,0,0
1928,USA,M,0,0,0,0,0
1932,FRA,M,0,0,0,0,0
1932,GBR,M,0,0,0,0,0
1932,GER,M,0,0,0,0,0
1932,HUN,M,0,0,0,0,0
1932,ITA,M,0,0,0,0,0
1932,MEX,M,0,0,0,0,0
1932,NED,M,0,0,0,0,0
1932,POR,M,0,0,0,0,0
1932,SWE,M,2,1,1,0,0
1932,USA,M,1,0,0,1,0
1936,AUT,M,0,0,0,0,0
1936,BEL,M,0,0,0,0,0
1936,BRA,M,0,0,0,0,0
1936,FIN,M,0,0,0,0,0
1936,FRA,M,0,0,0,0,0
1936,GBR,M,0,0,0,0,0
1936,GER,M,1,1,0,0,0
1936,GRE,M,0,0,0,0,0
1936,HUN,M,0,0,0,0,0
1936,ITA,M,1,0,0,1,0
1936,MEX,M,0,0,0,0,0
1936,NED,M,0,0,0,0,0
1936,PER,M,0,0,0,0,0
1936,SUI,M,0,0,0,0,0
1936,SWE,M,0,0,0,0,0
1936,USA,M,1,0,1,0,0
1948,ARG,M,0,0,0,0,0
1948,BEL,M,0,0,0,0,0
1948,BRA,M,0,0,0,0,0
1948,CHI,M,0,0,0,0,0
1948,ESP,M,0,0,0,0,0
1948,FIN,M,0,0,0,0,0
1948,FRA,M,0,0,0,0,0
1948,GBR,M,0,0,0,0,0
1948,HUN,M,0,0,0,0,0
1948,ITA,M,0,0,0,0,0
1948,MEX,M,0,0,0,0,0
1948,SUI,M,0,0,0,0,0
1948,SWE,M,2,1,0,1,0
1948,TCH,M,0,0,0,0,0
1948,URU,M,0,0,0,0,0
1948,USA,M,1,0,1,0,0
1952,ARG,M,0,0,0,0,0
1952,AUS,M,0,0,0,0,0
1952,BEL,M,0,0,0,0,0
1952,BRA,M,0,0,0,0,0
1952,CHI,M,0,0,0,0,0
1952,FIN,M,3,0,0,3,0
1952,FRA,M,0,0,0,0,0
1952,GBR,M,0,0,0,0,0
1952,GER,M,0,0,0,0,0
1952,HUN,M,5,3,1,1,0
1952,ITA,M,0,0,0,0,0
1952,MEX,M,0,0,0,0,0
1952,POR,M,0,0,0,0,0
1952,RSA,M,0,0,0,0,0
1952,SUI,M,0,0,0,0,0
1952,SWE,M,4,1,3,0,0
1952,URS,M,0,0,0,0,0
1952,URU,M,0,0,0,0,0
