,Year,NOC,Num_Athletes,Female_Ratio,Num_Sports,Num_Events,Rank,Gold,Silver,Bronze,Total,Total_Events,Total_Discipline,Total_Sports,Is_Host
1816,2000,Cameroon,34,0.717948717948718,4,14,50.0,1.0,0.0,0.0,1.0,300,40,27,0
1817,2000,Canada,294,0.46919431279620855,29,175,24.0,3.0,3.0,8.0,14.0,300,40,27,0
1818,2000,Cape Verde,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1819,2000,Cayman Islands,3,0.25,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1820,2000,Central African Republic,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1821,2000,Chad,2,0.3333333333333333,1,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1822,2000,Chile,50,0.8620689655172413,14,28,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1823,2000,China,266,0.38405797101449274,28,163,3.0,28.0,16.0,14.0,58.0,300,40,27,0
1824,2000,Chinese Taipei,55,0.44,14,59,58.0,0.0,1.0,4.0,5.0,300,40,27,0
1825,2000,Colombia,44,0.5555555555555556,13,45,50.0,1.0,0.0,0.0,1.0,300,40,27,0
1826,2000,Comoros,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1827,2000,Congo,7,0.5,3,8,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1828,2000,Cook Islands,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1829,2000,Costa Rica,7,0.6666666666666666,5,9,69.0,0.0,0.0,2.0,2.0,300,40,27,0
1830,2000,Croatia,88,0.7037037037037037,12,53,49.0,1.0,0.0,1.0,2.0,300,40,27,0
1831,2000,Cuba,229,0.6605166051660517,24,135,9.0,11.0,11.0,7.0,29.0,300,40,27,0
1832,2000,Cyprus,22,0.7916666666666666,4,20,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1833,2000,Czech Republic,119,0.6851851851851852,20,96,28.0,2.0,3.0,3.0,8.0,300,40,27,0
1834,2000,Denmark,97,0.5483870967741935,16,55,30.0,2.0,3.0,1.0,6.0,300,40,27,0
1835,2000,Djibouti,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1836,2000,Dominica,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1837,2000,Dominican Republic,12,0.8461538461538461,5,13,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1838,2000,Ecuador,10,0.7272727272727273,5,11,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1839,2000,Egypt,88,0.8252427184466019,20,64,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1840,2000,El Salvador,8,0.5,7,10,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1841,2000,Equatorial Guinea,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1842,2000,Eritrea,3,0.6666666666666666,1,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1843,2000,Estonia,33,0.926829268292683,11,29,47.0,1.0,0.0,2.0,3.0,300,40,27,0
1844,2000,Eswatini,6,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1845,2000,Ethiopia,26,0.5555555555555556,2,11,20.0,4.0,1.0,3.0,8.0,300,40,27,0
1846,2000,Fiji,7,0.5555555555555556,5,9,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1847,2000,Finland,70,0.5795454545454546,16,64,31.0,2.0,1.0,1.0,4.0,300,40,27,0
1848,2000,France,336,0.6297872340425532,28,196,6.0,13.0,14.0,11.0,38.0,300,40,27,0
1849,2000,Gabon,5,0.6666666666666666,3,6,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1850,2000,Gambia,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1851,2000,Georgia,36,0.7021276595744681,12,41,68.0,0.0,0.0,6.0,6.0,300,40,27,0
1852,2000,Germany,422,0.5802469135802469,29,234,5.0,13.0,17.0,26.0,56.0,300,40,27,0
1853,2000,Ghana,22,0.6785714285714286,2,13,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1854,2000,Great Britain,309,0.5590361445783133,23,179,10.0,11.0,10.0,7.0,28.0,300,40,27,0
1855,2000,Greece,140,0.5828571428571429,23,114,17.0,4.0,6.0,3.0,13.0,300,40,27,0
1856,2000,Grenada,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1857,2000,Guam,7,0.7142857142857143,5,7,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1858,2000,Guatemala,15,0.9444444444444444,7,14,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1859,2000,Guinea,6,0.5,4,6,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1860,2000,Guinea-Bissau,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1861,2000,Guyana,4,0.75,1,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1862,2000,Haiti,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1863,2000,Honduras,20,0.9,3,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1864,2000,Hong Kong,31,0.5869565217391305,9,34,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1865,2000,Hungary,178,0.6050420168067226,23,137,13.0,8.0,6.0,3.0,17.0,300,40,27,0
1866,2000,IOA,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1867,2000,Iceland,18,0.5862068965517241,5,28,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1868,2000,India,65,0.6714285714285714,13,38,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1869,2000,Indonesia,47,0.6111111111111112,12,32,38.0,1.0,3.0,2.0,6.0,300,40,27,0
1870,2000,Iran,33,0.9705882352941176,12,33,27.0,3.0,0.0,1.0,4.0,300,40,27,0
1871,2000,Iraq,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1872,2000,Ireland,64,0.5921052631578947,10,52,64.0,0.0,1.0,0.0,1.0,300,40,27,0
1873,2000,Israel,39,0.7758620689655172,9,43,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1874,2000,Italy,361,0.649890590809628,29,175,7.0,13.0,8.0,13.0,34.0,300,40,27,0
1875,2000,Ivory Coast,14,0.5,5,12,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1876,2000,Jamaica,48,0.4461538461538462,4,28,54.0,0.0,6.0,3.0,9.0,300,40,27,0
1877,2000,Japan,266,0.6225895316804407,28,156,15.0,5.0,8.0,5.0,18.0,300,40,27,0
1878,2000,Jordan,8,0.5,6,8,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1879,2000,Kazakhstan,130,0.6645569620253164,17,104,22.0,3.0,4.0,0.0,7.0,300,40,27,0
1880,2000,Kenya,56,0.6101694915254238,6,24,29.0,2.0,3.0,2.0,7.0,300,40,27,0
1881,2000,Kuwait,29,1.0,6,10,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1882,2000,Kyrgyzstan,48,0.7183098591549296,9,59,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1883,2000,Laos,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1884,2000,Latvia,45,0.7166666666666667,13,47,44.0,1.0,1.0,1.0,3.0,300,40,27,0
1885,2000,Lebanon,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1886,2000,Lesotho,6,0.6666666666666666,3,6,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1887,2000,Liberia,14,0.75,4,12,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1888,2000,Liechtenstein,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1889,2000,Lithuania,61,0.6103896103896104,15,50,33.0,2.0,0.0,3.0,5.0,300,40,27,0
1890,2000,Luxembourg,7,0.2222222222222222,4,8,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1891,2000,Madagascar,11,0.38461538461538464,4,10,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1892,2000,Malawi,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1893,2000,Malaysia,40,0.7636363636363637,9,32,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1894,2000,Maldives,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1895,2000,Mali,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1896,2000,Malta,7,0.5714285714285714,5,7,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1897,2000,Mauritania,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1898,2000,Mauritius,20,0.7692307692307693,8,20,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1899,2000,Mexico,78,0.6530612244897959,19,67,40.0,1.0,2.0,3.0,6.0,300,40,27,0
1900,2000,Micronesia,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1901,2000,Moldova,34,0.8571428571428571,7,34,61.0,0.0,1.0,1.0,2.0,300,40,27,0
1902,2000,Monaco,4,0.75,4,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1903,2000,Mongolia,20,0.5217391304347826,6,21,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1904,2000,Morocco,55,0.8363636363636363,9,28,58.0,0.0,1.0,4.0,5.0,300,40,27,0
1905,2000,Mozambique,4,0.5,2,4,50.0,1.0,0.0,0.0,1.0,300,40,27,0
1906,2000,Myanmar,6,0.14285714285714285,4,7,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1907,2000,Namibia,11,0.625,6,16,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1908,2000,Nauru,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1909,2000,Nepal,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1910,2000,Netherlands,231,0.6175438596491228,21,95,8.0,12.0,9.0,4.0,25.0,300,40,27,0
1911,2000,New Zealand,147,0.5254237288135594,18,95,46.0,1.0,0.0,3.0,4.0,300,40,27,0
1912,2000,Nicaragua,6,0.6666666666666666,5,6,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1913,2000,Niger,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1914,2000,Nigeria,83,0.51,8,37,41.0,1.0,2.0,0.0,3.0,300,40,27,0
1915,2000,North Korea,31,0.44680851063829785,10,34,60.0,0.0,1.0,3.0,4.0,300,40,27,0
1916,2000,North Macedonia,10,0.4666666666666667,5,15,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1917,2000,Norway,93,0.5304347826086957,15,54,19.0,4.0,3.0,3.0,10.0,300,40,27,0
1918,2000,Oman,6,1.0,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1919,2000,Pakistan,26,0.9629629629629629,6,11,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1920,2000,Palau,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1921,2000,Palestine,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1922,2000,Panama,6,0.5714285714285714,5,7,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1923,2000,Papua New Guinea,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1924,2000,Paraguay,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1925,2000,Peru,21,0.4090909090909091,7,12,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1926,2000,Philippines,20,0.5454545454545454,9,22,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1927,2000,Poland,187,0.6708333333333333,20,133,14.0,6.0,5.0,3.0,14.0,300,40,27,0
1928,2000,Portugal,61,0.796875,13,50,69.0,0.0,0.0,2.0,2.0,300,40,27,0
1929,2000,Puerto Rico,29,0.8157894736842105,10,31,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1930,2000,Qatar,17,1.0,5,14,71.0,0.0,0.0,1.0,1.0,300,40,27,0
1931,2000,Romania,145,0.49206349206349204,16,116,11.0,11.0,6.0,9.0,26.0,300,40,27,0
1932,2000,Russia,434,0.553156146179402,30,238,2.0,32.0,28.0,29.0,89.0,300,40,27,0
1933,2000,Rwanda,5,0.6,2,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1934,2000,SOM,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1935,2000,Saint Kitts and Nevis,2,0.5,1,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1936,2000,Saint Lucia,5,0.6,2,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1937,2000,Saint Vincent and the Grenadines,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1938,2000,Samoa,5,0.8,5,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1939,2000,San Marino,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1940,2000,Sao Tome and Principe,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1941,2000,Saudi Arabia,18,1.0,5,14,61.0,0.0,1.0,1.0,2.0,300,40,27,0
1942,2000,Senegal,26,0.28125,6,15,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1943,2000,Serbia,109,0.792,14,50,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1944,2000,Seychelles,9,0.6666666666666666,5,9,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1945,2000,Sierra Leone,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1946,2000,Singapore,14,0.43478260869565216,4,20,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1947,2000,Slovakia,108,0.7272727272727273,16,63,39.0,1.0,3.0,1.0,5.0,300,40,27,0
1948,2000,Slovenia,74,0.7111111111111111,13,53,36.0,2.0,0.0,0.0,2.0,300,40,27,0
1949,2000,Solomon Islands,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1950,2000,South Africa,127,0.6956521739130435,17,68,55.0,0.0,2.0,3.0,5.0,300,40,27,0
1951,2000,South Korea,279,0.6462395543175488,26,144,12.0,8.0,10.0,10.0,28.0,300,40,27,0
1952,2000,Spain,316,0.6566125290023201,27,165,25.0,3.0,3.0,5.0,11.0,300,40,27,0
1953,2000,Sri Lanka,18,0.4583333333333333,4,16,64.0,0.0,1.0,0.0,1.0,300,40,27,0
1954,2000,Sudan,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1955,2000,Suriname,4,0.4,2,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1956,2000,Sweden,150,0.6212121212121212,22,92,18.0,4.0,5.0,3.0,12.0,300,40,27,0
1957,2000,Switzerland,102,0.6014492753623188,19,82,37.0,1.0,6.0,2.0,9.0,300,40,27,0
1958,2000,Syria,8,0.75,4,7,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1959,2000,Tajikistan,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1960,2000,Tanzania,4,0.75,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1961,2000,Thailand,52,0.6176470588235294,11,51,47.0,1.0,0.0,2.0,3.0,300,40,27,0
1962,2000,Togo,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1963,2000,Tonga,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1964,2000,Trinidad and Tobago,19,0.7586206896551724,3,18,61.0,0.0,1.0,1.0,2.0,300,40,27,0
1965,2000,Tunisia,47,0.851063829787234,10,34,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1966,2000,Turkey,57,0.7014925373134329,10,58,26.0,3.0,0.0,2.0,5.0,300,40,27,0
1967,2000,Turkmenistan,8,0.5,6,8,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1968,2000,Uganda,13,0.6923076923076923,5,13,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1969,2000,Ukraine,230,0.5869565217391305,23,185,21.0,3.0,10.0,10.0,23.0,300,40,27,0
1970,2000,United Arab Emirates,4,1.0,3,5,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1971,2000,United States,586,0.5549738219895288,31,265,1.0,37.0,24.0,32.0,93.0,300,40,27,0
1972,2000,Uruguay,15,0.8235294117647058,7,16,64.0,0.0,1.0,0.0,1.0,300,40,27,0
1973,2000,Uzbekistan,70,0.6823529411764706,12,69,43.0,1.0,1.0,2.0,4.0,300,40,27,0
1974,2000,Vanuatu,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1975,2000,Venezuela,50,0.6615384615384615,17,49,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1976,2000,Vietnam,7,0.42857142857142855,4,7,64.0,0.0,1.0,0.0,1.0,300,40,27,0
1977,2000,Virgin Islands,9,0.75,5,12,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1978,2000,Yemen,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1979,2000,Zambia,8,0.75,3,8,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1980,2000,Zimbabwe,16,0.6923076923076923,5,19,0.0,0.0,0.0,0.0,0.0,300,40,27,0
1981,2004,AHO,3,1.0,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1982,2004,Afghanistan,5,0.6,4,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1983,2004,Albania,7,0.7142857142857143,4,7,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1984,2004,Algeria,61,0.7605633802816901,10,57,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1985,2004,American Samoa,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1986,2004,Andorra,6,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1987,2004,Angola,30,0.4666666666666667,5,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1988,2004,Antigua and Barbuda,5,0.6,2,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1989,2004,Argentina,151,0.6927374301675978,22,86,38.0,2.0,0.0,4.0,6.0,301,40,27,0
1990,2004,Armenia,18,0.8947368421052632,8,19,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1991,2004,Aruba,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1992,2004,Australia,470,0.5440931780366056,33,219,4.0,17.0,16.0,17.0,50.0,301,40,27,0
1993,2004,Austria,74,0.717391304347826,18,56,27.0,2.0,4.0,1.0,7.0,301,40,27,0
1994,2004,Azerbaijan,36,0.8108108108108109,10,36,50.0,1.0,0.0,4.0,5.0,301,40,27,0
1995,2004,Bahamas,22,0.5714285714285714,3,18,52.0,1.0,0.0,1.0,2.0,301,40,27,0
1996,2004,Bahrain,10,0.7,4,10,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1997,2004,Bangladesh,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1998,2004,Barbados,10,0.9333333333333333,5,15,0.0,0.0,0.0,0.0,0.0,301,40,27,0
1999,2004,Belarus,151,0.546875,22,121,26.0,2.0,5.0,6.0,13.0,301,40,27,0
2000,2004,Belgium,50,0.6285714285714286,14,41,51.0,1.0,0.0,2.0,3.0,301,40,27,0
2001,2004,Belize,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2002,2004,Benin,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2003,2004,Bermuda,10,0.5,6,7,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2004,2004,Bhutan,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2005,2004,Bolivia,7,0.36363636363636365,5,11,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2006,2004,Bosnia and Herzegovina,9,0.8181818181818182,8,11,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2007,2004,Botswana,11,0.9166666666666666,2,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2008,2004,Brazil,241,0.4968553459119497,26,133,16.0,5.0,2.0,3.0,10.0,301,40,27,0
2009,2004,British Virgin Islands,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2010,2004,Brunei,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2011,2004,Bulgaria,95,0.5630252100840336,19,94,33.0,2.0,1.0,9.0,12.0,301,40,27,0
2012,2004,Burkina Faso,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2013,2004,Burundi,7,0.7142857142857143,2,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2014,2004,Cambodia,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2015,2004,Cameroon,17,0.5263157894736842,5,15,54.0,1.0,0.0,0.0,1.0,301,40,27,0
2016,2004,Canada,262,0.5115089514066496,28,151,21.0,3.0,6.0,3.0,12.0,301,40,27,0
2017,2004,Cape Verde,3,0.6666666666666666,3,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2018,2004,Cayman Islands,5,0.625,2,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2019,2004,Central African Republic,4,0.5,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2020,2004,Chad,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2021,2004,Chile,22,0.7241379310344828,11,25,39.0,2.0,0.0,1.0,3.0,301,40,27,0
2022,2004,China,372,0.38803088803088803,31,204,2.0,32.0,17.0,14.0,63.0,301,40,27,0
2023,2004,Chinese Taipei,88,0.5480769230769231,14,52,31.0,2.0,2.0,1.0,5.0,301,40,27,0
2024,2004,Colombia,53,0.6056338028169014,15,59,68.0,0.0,0.0,2.0,2.0,301,40,27,0
2025,2004,Comoros,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2026,2004,Congo,9,0.6363636363636364,5,9,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2027,2004,Cook Islands,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2028,2004,Costa Rica,20,0.8095238095238095,6,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2029,2004,Croatia,81,0.76,14,57,44.0,1.0,2.0,2.0,5.0,301,40,27,0
2030,2004,Cuba,151,0.655367231638418,18,108,11.0,9.0,7.0,11.0,27.0,301,40,27,0
2031,2004,Cyprus,20,0.6666666666666666,7,20,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2032,2004,Czech Republic,142,0.5555555555555556,20,104,42.0,1.0,3.0,5.0,9.0,301,40,27,0
2033,2004,Denmark,92,0.5130434782608696,16,59,34.0,2.0,1.0,5.0,8.0,301,40,27,0
2034,2004,Dominica,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2035,2004,Dominican Republic,33,0.5151515151515151,9,22,54.0,1.0,0.0,0.0,1.0,301,40,27,0
2036,2004,Ecuador,16,0.6666666666666666,7,15,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2037,2004,Egypt,96,0.8461538461538461,17,48,46.0,1.0,1.0,3.0,5.0,301,40,27,0
2038,2004,El Salvador,7,0.2222222222222222,6,9,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2039,2004,Equatorial Guinea,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2040,2004,Eritrea,4,0.8,1,3,71.0,0.0,0.0,1.0,1.0,301,40,27,0
2041,2004,Estonia,42,0.7333333333333333,10,34,64.0,0.0,1.0,2.0,3.0,301,40,27,0
2042,2004,Eswatini,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2043,2004,Ethiopia,26,0.5555555555555556,2,12,28.0,2.0,3.0,2.0,7.0,301,40,27,0
2044,2004,Fiji,8,0.5555555555555556,6,9,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2045,2004,Finland,53,0.6567164179104478,12,53,61.0,0.0,2.0,0.0,2.0,301,40,27,0
2046,2004,France,308,0.6203904555314533,27,193,7.0,11.0,9.0,13.0,33.0,301,40,27,0
2047,2004,Gabon,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2048,2004,Gambia,2,0.6666666666666666,1,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2049,2004,Georgia,32,0.8205128205128205,10,38,32.0,2.0,2.0,0.0,4.0,301,40,27,0
2050,2004,Germany,441,0.589527027027027,29,228,6.0,13.0,16.0,20.0,49.0,301,40,27,0
2051,2004,Ghana,26,0.896551724137931,2,9,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2052,2004,Great Britain,264,0.5444444444444444,24,162,10.0,9.0,9.0,12.0,30.0,301,40,27,0
2053,2004,Greece,426,0.5070140280561122,33,215,15.0,6.0,6.0,4.0,16.0,301,40,27,1
2054,2004,Grenada,5,0.6,2,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2055,2004,Guam,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2056,2004,Guatemala,18,0.5789473684210527,8,17,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2057,2004,Guinea,3,0.75,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2058,2004,Guinea-Bissau,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2059,2004,Guyana,4,0.5,3,4,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2060,2004,Haiti,8,0.875,4,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2061,2004,Honduras,5,0.6,4,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2062,2004,Hong Kong,32,0.4523809523809524,10,29,65.0,0.0,1.0,0.0,1.0,301,40,27,0
2063,2004,Hungary,208,0.562015503875969,20,138,12.0,8.0,6.0,3.0,17.0,301,40,27,0
2064,2004,Iceland,26,0.8235294117647058,5,20,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2065,2004,India,73,0.6296296296296297,14,43,65.0,0.0,1.0,0.0,1.0,301,40,27,0
2066,2004,Indonesia,38,0.5641025641025641,14,27,48.0,1.0,1.0,2.0,4.0,301,40,27,0
2067,2004,Iran,37,0.972972972972973,10,35,29.0,2.0,2.0,2.0,6.0,301,40,27,0
2068,2004,Iraq,23,0.9583333333333334,7,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2069,2004,Ireland,46,0.6727272727272727,9,31,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2070,2004,Israel,36,0.5869565217391305,14,41,52.0,1.0,0.0,1.0,2.0,301,40,27,0
2071,2004,Italy,364,0.6413502109704642,30,175,8.0,10.0,11.0,11.0,32.0,301,40,27,0
2072,2004,Ivory Coast,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2073,2004,Jamaica,47,0.43548387096774194,4,27,35.0,2.0,1.0,2.0,5.0,301,40,27,0
2074,2004,Japan,305,0.5072463768115942,31,169,5.0,16.0,9.0,12.0,37.0,301,40,27,0
2075,2004,Jordan,8,0.5,5,8,0.0,0.0,0.0,0.0,0.0,301,40,27,0
2076,2004,Kazakhstan,114,0.6384615384615384,17,95,40.0,1.0,4.0,3.0,8.0,301,40,27,0
2077,2004,Kenya,46,0.4782608695652174,4,16,41.0,1.0,4.0,2.0,7.0,301,40,27,0
2078,2004,Kiribati,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,301,40,27,0
